,age,gender,occupation,genre,rate,user_id,movie_id
9150,30,0,academic/educator,9648,5,897083,the+sixth+sense+1999
9151,10,0,sales/marketing,35,1,172022,serendipity+2001
9152,40,0,executive/managerial,12,4,14893,crouching+tiger_+hidden+dragon+2000
9153,20,0,retired,9648,5,155025,pi+1998
9154,30,1,homemaker,10749,5,656293,groundhog+day+1993
9155,20,0,self-employed,80,4,230958,no+country+for+old+men+2007
9156,20,0,college/grad student,10749,5,965818,don+juan+demarco+1994
9157,30,0,self-employed,12,4,394878,the+mission+1986
9158,30,0,executive/managerial,28,5,401889,the+boondock+saints+1999
9159,30,1,other or not specified,16,4,571241,finding+nemo+2003
9160,20,0,college/grad student,28,4,470075,tropic+thunder+2008
9161,20,1,sales/marketing,28,4,39271,sudden+death+1995
9162,20,0,other or not specified,28,2,532564,gladiator+2000
9163,30,1,executive/managerial,12,3,28698,the+empire+strikes+back+1980
9164,20,1,college/grad student,12,3,768154,back+to+the+future+1985
9165,30,0,homemaker,10749,4,126781,the+notebook+2004
9166,30,0,scientist,12,4,661616,the+muppet+movie+1979
9167,20,0,executive/managerial,18,4,616968,finding+forrester+2000
9168,10,0,college/grad student,27,5,190795,shaun+of+the+dead+2004
9169,10,0,homemaker,18,4,546582,sense+and+sensibility+1995
9170,20,0,college/grad student,35,4,999128,2+days+in+paris+2007
9171,30,0,homemaker,18,1,892429,the+fountain+2006
9172,30,0,college/grad student,12,4,895296,dances+with+wolves+1990
9173,20,0,scientist,18,2,999192,american+beauty+1999
9174,30,0,sales/marketing,80,2,875268,drugstore+cowboy+1989
9175,30,0,technician/engineer,35,3,460930,road+trip+2000
9176,20,0,college/grad student,35,5,895153,the+big+chill+1983
9177,20,0,executive/managerial,28,3,696288,ransom+1996
9178,30,0,executive/managerial,35,4,135157,life+is+beautiful+1997
9179,20,0,college/grad student,35,1,837463,rihie+rih+1994
9180,20,0,executive/managerial,18,4,616968,the+thin+red+line+1998
9181,20,0,scientist,99,5,265558,crumb+1994
9182,30,1,clerical/admin,10752,4,666419,glory+1989
9183,30,0,scientist,14,3,845401,spider-man+2002
9184,30,0,scientist,12,5,202104,the+fugitive+1993
9185,30,1,college/grad student,18,5,198289,the+shawshank+redemption+1994
9186,20,0,executive/managerial,28,3,700623,mad+max+beyond+thunderdome+1985
9187,30,0,executive/managerial,12,5,192634,the+empire+strikes+back+1980
9188,40,0,clerical/admin,35,4,615871,ricky+gervais+live+animals+2003
9189,30,0,college/grad student,18,5,189094,good+will+hunting+1997
9190,20,0,technician/engineer,28,4,489199,under+siege+2+dark+territory+1995
9191,30,1,homemaker,18,4,551538,devil+in+a+blue+dress+1995
9192,20,0,college/grad student,12,4,831962,star+wars+1977
9193,20,0,college/grad student,28,2,634603,eraser+1996
9194,20,0,executive/managerial,18,3,195837,the+secret+garden+1993
9195,20,0,sales/marketing,35,4,341193,my+cousin+vinny+1992
9196,20,0,college/grad student,18,3,600116,leaving+las+vegas+1995
9197,30,0,executive/managerial,14,4,107765,babe+1995
9198,20,0,sales/marketing,18,4,799578,hero+2002
9199,30,0,executive/managerial,18,4,133464,the+last+emperor+1987
9200,30,0,college/grad student,28,4,412529,sudden+death+1995
9201,20,0,college/grad student,27,5,81321,scream+2+1997
9202,30,1,academic/educator,37,5,163002,blazing+saddles+1974
9203,20,1,college/grad student,28,5,713931,braveheart+1995
9204,80,1,retired,18,4,180099,the+wrestler+2008
9205,20,0,college/grad student,28,4,17584,stargate+1994
9206,30,1,college/grad student,28,5,163315,the+rock+1996
9207,30,1,homemaker,18,4,656293,like+water+for+chocolate+1992
9208,30,0,clerical/admin,99,4,347339,touching+the+void+2003
9209,40,0,executive/managerial,12,5,2369,return+of+the+jedi+1983
9210,20,1,college/grad student,35,3,796624,a+league+of+their+own+1992
9211,20,0,college/grad student,35,3,943996,sleepless+in+seattle+1993
9212,60,0,other or not specified,12,5,167577,dances+with+wolves+1990
9213,30,0,college/grad student,35,3,927039,road+trip+2000
9214,20,0,sales/marketing,80,4,562768,1114+2003
9215,20,0,self-employed,35,5,571949,sixteen+candles+1984
9216,20,1,homemaker,12,2,40262,tomorrow+never+dies+1997
9217,30,0,self-employed,35,3,13116,dave+1993
9218,60,1,academic/educator,878,5,415070,e.t.+the+extra-terrestrial+1982
9219,70,1,retired,53,4,598920,adventures+in+babysitting+1987
9220,20,0,executive/managerial,35,1,3860,a+christmas+story+1983
9221,20,0,scientist,99,5,8359,roger++me+1989
9222,30,1,executive/managerial,10402,3,743038,the+blues+brothers+1980
9223,30,0,college/grad student,35,3,594963,airheads+1994
9224,20,0,scientist,12,4,365970,back+to+the+future+1985
9225,20,0,self-employed,35,5,578691,the+fisher+king+1991
9226,20,0,other or not specified,28,3,155852,the+mask+of+zorro+1998
9227,30,0,K-12 student,35,5,346991,man+bites+dog+1992
9228,30,0,K-12 student,16,5,124449,monsters_+inc.+2001
9229,50,0,sales/marketing,18,3,562649,searching+for+bobby+fischer+1993
9230,20,0,college/grad student,80,3,687463,cape+fear+1991
9231,30,0,writer,35,2,650482,hanging+up+2000
9232,20,0,executive/managerial,53,5,326684,pulp+fiction+1994
9233,20,1,artist,18,5,916898,fight+club+1999
9234,30,0,scientist,35,3,813961,raising+arizona+1987
9235,20,0,sales/marketing,28,3,555611,armageddon+1998
9236,10,0,K-12 student,35,4,900577,national+lampoons+christmas+vacation+1989
9237,20,0,executive/managerial,18,3,922490,apollo+13+1995
9238,30,0,other or not specified,28,1,248873,enter+the+dragon+1973
9239,20,0,homemaker,12,3,479443,mission+impossible+ii+2000
9240,20,0,scientist,28,4,908709,enemy+of+the+state+1998
9241,60,1,retired,10749,5,651033,theres+something+about+mary+1998
9242,30,0,college/grad student,18,4,391166,girl_+interrupted+1999
9243,30,0,executive/managerial,35,5,152380,tie+me+up+tie+me+down+1989
9244,20,0,college/grad student,14,4,876818,army+of+darkness+1992
9245,30,0,college/grad student,10751,1,472385,free+willy+1993
9246,20,0,executive/managerial,18,4,354680,cinema+paradiso+1988
9247,30,0,college/grad student,53,4,677155,planet+of+the+apes+2001
9248,70,1,artist,12,3,262974,super+mario+bros.+1993
9249,20,0,sales/marketing,35,1,179204,raising+arizona+1987
9250,20,0,executive/managerial,28,3,951909,in+the+line+of+fire+1993
9251,30,0,academic/educator,12,5,269937,the+13th+warrior+1999
9252,20,0,scientist,18,4,710802,trainspotting+1996
9253,20,0,sales/marketing,99,3,920771,crumb+1994
9254,30,0,college/grad student,28,3,527485,executive+decision+1996
9255,30,0,lawyer,12,3,491413,dances+with+wolves+1990
9256,30,0,doctor/health care,35,2,655335,the+bachelor+1999
9257,30,0,executive/managerial,878,5,192634,eternal+sunshine+of+the+spotless+mind+2004
9258,30,0,other or not specified,35,5,537427,mary+poppins+1964
9259,30,0,technician/engineer,18,4,656351,the+firm+1993
9260,20,0,sales/marketing,12,3,75173,fear+and+loathing+in+las+vegas+1998
9261,30,0,scientist,35,2,396949,the+first+wives+club+1996
9262,30,0,scientist,35,3,79980,arachnophobia+1990
9263,30,1,academic/educator,18,4,637394,magnolia+1999
9264,20,0,executive/managerial,18,1,3860,magnolia+1999
9265,30,0,sales/marketing,27,4,243886,aliens+1986
9266,30,0,scientist,10751,4,560277,the+lion+king+1994
9267,70,1,executive/managerial,18,5,78534,like+water+for+chocolate+1992
9268,20,1,college/grad student,18,5,253069,sense+and+sensibility+1995
9269,20,0,college/grad student,80,3,112788,natural+born+killers+1994
9270,20,0,college/grad student,80,4,773507,fargo+1996
9271,20,0,college/grad student,18,3,754135,saturday+night+fever+1977
9272,10,0,unemployed,28,3,864829,grosse+pointe+blank+1997
9273,20,0,college/grad student,35,3,835266,ace+ventura+pet+detective+1994
9274,30,0,college/grad student,18,4,907561,american+history+x+1998
9275,50,0,sales/marketing,18,3,487794,i+shot+andy+warhol+1996
9276,30,0,sales/marketing,18,4,74132,a+bronx+tale+1993
9277,20,0,scientist,35,4,8359,a+fish+called+wanda+1988
9278,40,0,clerical/admin,878,5,615871,district+9+2009
9279,10,1,K-12 student,18,1,568776,romeo++juliet+1996
9280,30,0,college/grad student,12,3,635066,crouching+tiger_+hidden+dragon+2000
9281,20,0,clerical/admin,80,4,259156,serpico+1973
9282,20,0,college/grad student,12,1,791242,the+indian+in+the+cupboard+1995
9283,20,0,executive/managerial,28,3,326684,terminator+2+judgment+day+1991
9284,30,0,college/grad student,18,5,987326,the+shawshank+redemption+1994
9285,30,1,executive/managerial,12,3,465095,star+wars+1977
9286,20,0,sales/marketing,35,4,309644,thank+you+for+smoking+2005
9287,20,0,executive/managerial,18,5,822302,dangerous+minds+1995
9288,10,1,K-12 student,10749,2,601414,friends+with+benefits+2011
9289,20,0,college/grad student,18,4,296528,american+beauty+1999
9290,30,0,college/grad student,36,4,756033,quiz+show+1994
9291,30,0,other or not specified,80,5,200593,reservoir+dogs+1992
9292,30,0,college/grad student,12,4,103272,logans+run+1976
9293,30,1,academic/educator,18,5,494279,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964
9294,30,0,college/grad student,10751,4,289595,willy+wonka++the+chocolate+factory+1971
9295,20,0,sales/marketing,28,3,123334,eraser+1996
9296,30,1,retired,27,1,327039,i+still+know+what+you+did+last+summer+1998
9297,30,0,scientist,28,4,763849,in+the+line+of+fire+1993
9298,20,0,executive/managerial,18,4,670527,almost+famous+2000
9299,20,0,other or not specified,35,4,882062,garden+state+2004
9300,30,0,college/grad student,878,3,232538,twelve+monkeys+1995
9301,20,0,college/grad student,12,5,773507,the+jungle+book+1994
9302,10,0,K-12 student,28,4,752082,training+day+2001
9303,30,0,college/grad student,878,4,195534,alien+resurrection+1997
9304,20,0,college/grad student,18,4,770914,the+deathmaker+1995
9305,20,0,sales/marketing,28,4,555611,frank+herberts+dune+2000
9306,20,0,self-employed,80,3,87604,striking+distance+1993
9307,30,0,college/grad student,35,3,729004,while+you+were+sleeping+1995
9308,20,0,college/grad student,28,5,334588,the+quick+and+the+dead+1995
9309,30,0,executive/managerial,35,4,347681,american+graffiti+1973
9310,20,0,executive/managerial,35,3,703774,the+candidate+1972
9311,20,0,other or not specified,35,5,352373,annie+hall+1977
9312,30,0,academic/educator,878,4,503719,a+clockwork+orange+1971
9313,20,0,executive/managerial,28,5,748307,braveheart+1995
9314,30,1,college/grad student,35,1,364113,weekend+at+bernies+ii+1993
9315,30,0,scientist,878,5,870026,e.t.+the+extra-terrestrial+1982
9316,20,0,executive/managerial,28,4,383110,congo+1995
9317,30,0,executive/managerial,35,1,665464,meet+the+fockers+2004
9318,20,0,college/grad student,14,4,929661,how+to+train+your+dragon+2+2014
9319,20,1,homemaker,16,3,84364,oliver++company+1988
9320,30,0,self-employed,10749,3,922118,pretty+woman+1990
9321,30,0,other or not specified,35,3,420994,sixteen+candles+1984
9322,30,0,executive/managerial,35,3,546550,mrs.+doubtfire+1993
9323,30,0,homemaker,35,4,887607,life+of+brian+1979
9324,10,0,sales/marketing,12,3,979623,the+adventures+of+tintin+2011
9325,30,0,college/grad student,35,5,378156,arsenic+and+old+lace+1944
9326,30,0,self-employed,14,4,768898,big+1988
9327,10,0,college/grad student,12,5,785417,goldfinger+1964
9328,30,0,K-12 student,14,5,346991,who+framed+roger+rabbit+1988
9329,20,0,college/grad student,28,3,229882,die+hard+with+a+vengeance+1995
9330,30,1,retired,18,2,925353,nell+1994
9331,30,0,sales/marketing,35,5,185963,i+heart+huckabees+2004
9332,80,0,executive/managerial,10749,3,316870,out+of+sight+1998
9333,20,0,scientist,80,5,613812,boys+dont+cry+1999
9334,60,0,other or not specified,18,4,167577,the+client+1994
9335,20,1,sales/marketing,878,3,289114,star+trek+generations+1994
9336,30,0,college/grad student,28,4,289595,the+rock+1996
9337,30,0,lawyer,28,3,585763,lethal+weapon+4+1998
9338,30,0,executive/managerial,18,4,70830,the+intouchables+2011
9339,40,1,academic/educator,12,3,73434,a+bugs+life+1998
9340,30,0,executive/managerial,12,4,650329,jurassic+park+1993
9341,20,0,executive/managerial,12,4,748307,waterworld+1995
9342,30,0,college/grad student,878,5,928073,planet+of+the+apes+1968
9343,10,0,K-12 student,18,3,688395,rocky+iii+1982
9344,30,0,technician/engineer,12,3,668474,waterworld+1995
9345,20,0,scientist,28,4,658420,gladiator+2000
9346,30,0,college/grad student,35,2,408146,the+brady+bunch+movie+1995
9347,30,0,college/grad student,28,3,756033,true+lies+1994
9348,20,0,sales/marketing,35,4,914114,dave+1993
9349,20,0,executive/managerial,28,3,406108,die+hard+with+a+vengeance+1995
9350,30,1,academic/educator,18,4,735336,dear+frankie+2004
9351,30,0,other or not specified,35,5,200593,swingers+1996
9352,30,0,clerical/admin,35,3,347339,the+rules+of+attraction+2002
9353,20,0,executive/managerial,80,4,807394,the+net+1995
9354,80,0,other or not specified,80,4,260925,scream+1996
9355,30,0,college/grad student,12,5,672090,shrek+2+2004
9356,10,0,K-12 student,35,2,931821,school+of+rock+2003
9357,30,0,executive/managerial,18,4,371136,the+dark+knight+2008
9358,30,0,other or not specified,9648,4,951820,north+by+northwest+1959
9359,30,0,self-employed,28,4,952946,heat+1995
9360,30,0,sales/marketing,16,3,888921,robin+hood+1973
9361,20,0,artist,18,5,375896,yojimbo+1961
9362,20,0,sales/marketing,14,3,451026,dragonheart+1996
9363,20,1,self-employed,10752,5,273317,henry+v+1989
9364,20,0,sales/marketing,53,5,437562,leon+the+professional+1994
9365,10,0,K-12 student,53,2,727364,planet+of+the+apes+2001
9366,30,0,executive/managerial,80,3,590258,the+net+1995
9367,20,0,college/grad student,18,4,950460,the+game+1997
9368,20,0,sales/marketing,37,4,912134,a+fistful+of+dollars+1964
9369,30,0,self-employed,18,5,677671,lost+in+translation+2003
9370,30,0,college/grad student,18,3,214273,courage+under+fire+1996
9371,30,0,executive/managerial,878,3,621931,star+trek+iv+the+voyage+home+1986
9372,30,0,college/grad student,10749,2,710194,mallrats+1995
9373,20,0,sales/marketing,14,2,341614,beetlejuice+1988
9374,30,1,scientist,35,4,59954,brassed+off+1996
9375,30,0,executive/managerial,18,4,752634,hotel+rwanda+2004
9376,20,0,sales/marketing,18,3,673795,the+program+1993
9377,30,0,executive/managerial,18,2,939796,three+colors+blue+1993
9378,20,1,college/grad student,18,4,488474,hotel+rwanda+2004
9379,30,0,executive/managerial,80,5,274052,fargo+1996
9380,20,0,executive/managerial,35,5,771532,the+truman+show+1998
9381,20,0,college/grad student,28,4,780326,ronin+1998
9382,30,0,executive/managerial,18,2,939570,october+sky+1999
9383,30,0,college/grad student,18,4,214273,dead+man+walking+1995
9384,20,0,academic/educator,27,1,818778,the+blair+witch+project+1999
9385,10,0,college/grad student,18,5,476422,catch+me+if+you+can+2002
9386,20,0,executive/managerial,35,5,719537,sabrina+1995
9387,20,1,homemaker,18,5,360209,sense+and+sensibility+1995
9388,30,0,sales/marketing,18,5,242469,searching+for+bobby+fischer+1993
9389,20,0,technician/engineer,10749,5,150514,don+juan+demarco+1994
9390,30,0,sales/marketing,35,3,889550,say+anything...+1989
9391,30,1,academic/educator,18,2,57569,akeelah+and+the+bee+2006
9392,30,1,artist,12,4,537431,shrek+2001
9393,20,0,other or not specified,18,3,407748,schindlers+list+1993
9394,20,1,executive/managerial,12,3,434918,babe+pig+in+the+city+1998
9395,20,0,college/grad student,53,5,470075,marathon+man+1976
9396,20,0,self-employed,18,4,242369,gangs+of+new+york+2002
9397,30,0,homemaker,35,2,126781,school+of+rock+2003
9398,30,0,scientist,28,3,202104,twister+1996
9399,20,0,college/grad student,28,4,282728,the+score+2001
9400,30,0,scientist,12,3,608468,last+action+hero+1993
9401,20,0,executive/managerial,28,4,448222,true+lies+1994
9402,20,0,sales/marketing,28,4,419500,the+gods+must+be+crazy+1980
9403,30,0,college/grad student,16,3,858803,the+spongebob+squarepants+movie+2004
9404,50,0,sales/marketing,80,4,487794,house+of+games+1987
9405,10,0,artist,28,3,213198,enemy+of+the+state+1998
9406,30,1,scientist,18,4,507707,stepmom+1998
9407,30,0,college/grad student,18,3,808271,metropolis+1927
9408,30,0,executive/managerial,18,5,806156,metropolis+1927
9409,30,0,college/grad student,35,5,968671,wag+the+dog+1997
9410,20,0,college/grad student,35,4,673277,sgt.+bilko+1996
9411,30,0,executive/managerial,28,3,649001,virtuosity+1995
9412,50,0,executive/managerial,9648,3,814961,vertigo+1958
9413,30,0,executive/managerial,35,1,361623,home+for+the+holidays+1995
9414,20,0,scientist,35,4,908709,this+is+spinal+tap+1984
9415,20,1,college/grad student,35,4,566729,mister+roberts+1955
9416,30,0,college/grad student,35,3,376261,tin+cup+1996
9417,30,0,K-12 student,35,3,171966,strictly+ballroom+1992
9418,30,0,scientist,28,2,314653,ben-hur+1959
9419,20,0,sales/marketing,18,5,912134,the+hustler+1961
9420,20,0,college/grad student,53,3,632673,phone+booth+2002
9421,30,0,executive/managerial,28,4,650329,terminator+2+judgment+day+1991
9422,30,0,executive/managerial,35,5,959071,forrest+gump+1994
9423,20,0,college/grad student,18,5,544184,the+godfather+1972
9424,20,1,artist,10752,5,498687,from+here+to+eternity+1953
9425,30,0,customer service,35,3,587816,kingpin+1996
9426,30,0,college/grad student,35,4,500239,bull+durham+1988
9427,20,0,sales/marketing,35,3,123334,white+men+cant+jump+1992
9428,20,0,college/grad student,12,4,687463,indiana+jones+and+the+last+crusade+1989
9429,20,0,other or not specified,35,4,155852,arachnophobia+1990
9430,20,0,self-employed,18,5,283044,little+women+1994
9431,30,1,artist,35,4,537431,rosencrantz++guildenstern+are+dead+1991
